customerid,orders,revenue,first_purchase,last_purchase,is_repeat_buyer
16606,2,357.66,2010-10-01 13:21:00,2010-10-31 13:57:00,True
16607,25,5706.87,2010-04-29 14:01:00,2011-11-22 10:24:00,True
16608,2,1288.72,2010-02-14 11:57:00,2010-09-12 11:44:00,True
16609,7,5493.46,2011-04-01 10:11:00,2011-11-24 13:32:00,True
16610,1,75.66,2011-05-04 13:13:00,2011-05-04 13:13:00,False
16611,6,1785.13,2010-03-10 16:07:00,2011-06-06 15:46:00,True
16612,9,3245.4300000000003,2009-12-03 15:54:00,2011-11-07 07:38:00,True
16613,1,618.59,2011-09-30 15:52:00,2011-09-30 15:52:00,False
16614,3,1179.79,2010-05-10 15:18:00,2011-06-10 11:36:00,True
16615,1,291.5,2010-03-23 15:13:00,2010-03-23 15:13:00,False
16616,2,500.42,2011-07-05 13:38:00,2011-11-24 16:31:00,True
16617,1,151.85,2011-04-18 10:35:00,2011-04-18 10:35:00,False
16618,5,2647.59,2011-01-21 11:55:00,2011-11-08 13:52:00,True
16619,4,1938.33,2010-02-22 12:05:00,2011-03-21 08:18:00,True
16620,6,1758.93,2009-12-01 14:35:00,2011-12-06 12:19:00,True
16621,4,813.48,2011-03-07 11:32:00,2011-10-19 11:38:00,True
16622,1,225.4,2010-06-14 10:44:00,2010-06-14 10:44:00,False
16623,4,1015.24,2010-04-26 14:04:00,2011-04-08 10:09:00,True
16624,2,810.5699999999999,2011-05-26 14:20:00,2011-09-20 12:39:00,True
16625,5,1654.03,2010-06-14 11:56:00,2011-03-10 12:50:00,True
16626,17,4413.1,2011-03-18 12:27:00,2011-12-09 11:56:00,True
16627,1,322.8,2011-09-21 14:38:00,2011-09-21 14:38:00,False
16628,7,2318.1,2010-03-08 12:24:00,2011-11-10 12:45:00,True
16629,2,417.73,2011-09-04 16:12:00,2011-09-27 10:34:00,True
16630,1,106.80000000000001,2010-10-28 14:30:00,2010-10-28 14:30:00,False
16631,7,1892.52,2010-02-26 10:49:00,2010-08-15 11:20:00,True
16632,2,406.4,2010-05-07 16:46:00,2010-08-11 11:39:00,True
16633,6,2883.1,2011-04-19 14:36:00,2011-11-22 13:41:00,True
16634,6,1814.61,2010-01-21 09:30:00,2011-05-01 12:09:00,True
16635,1,473.0,2010-10-29 09:41:00,2010-10-29 09:41:00,False
16636,4,3802.04,2010-03-03 14:06:00,2010-09-27 13:13:00,True
16637,4,1154.47,2011-04-28 10:20:00,2011-11-07 13:17:00,True
16638,15,2430.53,2010-08-18 13:33:00,2011-11-17 11:09:00,True
16639,4,1747.98,2010-10-26 18:23:00,2011-11-08 13:20:00,True
16640,1,179.4,2010-11-07 10:48:00,2010-11-07 10:48:00,False
16641,2,554.5,2010-01-07 12:22:00,2011-08-26 12:49:00,True
16642,3,1077.45,2010-10-20 14:22:00,2011-12-05 11:31:00,True
16643,2,923.11,2010-10-13 09:47:00,2011-04-08 08:24:00,True
16644,2,833.78,2011-05-11 12:53:00,2011-06-15 12:39:00,True
16645,1,160.39,2009-12-04 09:49:00,2009-12-04 09:49:00,False
16646,1,678.8,2010-09-16 13:28:00,2010-09-16 13:28:00,False
16647,4,541.9,2010-06-13 15:52:00,2011-06-23 11:47:00,True
16648,3,672.8,2010-04-28 14:58:00,2011-10-28 08:58:00,True
16649,1,306.58000000000004,2010-07-07 15:41:00,2010-07-07 15:41:00,False
16650,7,1916.1100000000001,2010-07-08 14:18:00,2011-09-29 09:51:00,True
16651,1,136.2,2010-05-02 11:46:00,2010-05-02 11:46:00,False
16652,16,17550.39,2010-03-17 10:22:00,2011-10-12 09:38:00,True
16653,2,1212.6599999999999,2011-09-29 13:38:00,2011-11-23 14:51:00,True
16654,8,1711.47,2010-04-06 13:29:00,2011-07-21 15:23:00,True
16655,13,6548.37,2010-01-31 15:40:00,2011-11-22 11:25:00,True
16656,30,16833.17,2009-12-04 12:59:00,2011-11-17 14:43:00,True
16657,4,933.62,2011-03-30 12:02:00,2011-11-30 11:48:00,True
16658,6,814.07,2010-03-30 16:24:00,2010-12-06 13:47:00,True
16659,1,39.12,2011-06-03 15:03:00,2011-06-03 15:03:00,False
16660,7,1879.55,2010-01-14 11:09:00,2011-11-23 14:53:00,True
16661,4,986.6300000000001,2009-12-17 15:39:00,2010-06-17 15:24:00,True
16662,1,163.8,2010-11-10 16:56:00,2010-11-10 16:56:00,False
16663,1,165.0,2009-12-10 13:12:00,2009-12-10 13:12:00,False
16664,1,109.2,2010-05-19 17:11:00,2010-05-19 17:11:00,False
16665,1,135.39999999999998,2010-12-12 14:03:00,2010-12-12 14:03:00,False
16666,2,225.94,2010-03-28 15:13:00,2011-11-20 14:01:00,True
16667,2,570.13,2011-02-28 12:57:00,2011-10-02 15:26:00,True
16668,13,862.42,2010-03-18 18:25:00,2011-11-24 17:43:00,True
16669,3,1374.87,2011-09-22 14:13:00,2011-11-16 12:26:00,True
16670,20,8030.150000000001,2009-12-10 15:28:00,2011-11-23 09:34:00,True
16671,3,1692.2700000000002,2011-06-28 11:20:00,2011-11-11 13:40:00,True
16672,20,8134.9400000000005,2011-03-18 10:15:00,2011-12-07 16:29:00,True
16673,1,188.83,2010-01-29 14:22:00,2010-01-29 14:22:00,False
16674,2,319.61,2011-09-02 13:59:00,2011-10-16 11:31:00,True
16675,2,608.8599999999999,2010-08-18 13:11:00,2010-09-24 12:15:00,True
16676,6,2361.9,2010-10-17 13:07:00,2011-11-06 12:01:00,True
16677,2,880.62,2010-02-25 16:11:00,2010-10-24 14:53:00,True
16678,12,3109.9900000000002,2011-03-02 09:24:00,2011-12-07 12:17:00,True
16679,3,793.06,2010-06-10 18:35:00,2010-12-08 13:51:00,True
16680,3,821.45,2010-06-23 09:30:00,2011-10-27 17:35:00,True
16681,7,1921.84,2010-03-08 14:10:00,2011-09-28 11:11:00,True
16682,5,1028.0,2011-06-05 11:02:00,2011-12-05 12:13:00,True
16683,1,320.25,2010-06-24 10:36:00,2010-06-24 10:36:00,False
16684,55,147142.77,2009-12-07 12:56:00,2011-12-05 14:06:00,True
16685,2,324.24,2011-10-09 13:44:00,2011-10-09 13:58:00,True
16686,16,5070.92,2009-12-06 15:48:00,2011-10-23 13:49:00,True
16687,1,157.63,2010-11-14 11:46:00,2010-11-14 11:46:00,False
16688,4,1260.86,2011-10-10 12:23:00,2011-12-08 15:24:00,True
16689,2,422.6,2011-09-18 13:29:00,2011-09-25 11:39:00,True
16690,4,353.03,2010-09-14 15:00:00,2011-09-28 15:02:00,True
16691,2,178.82999999999998,2010-05-27 14:55:00,2010-10-17 15:03:00,True
16692,4,1914.6999999999998,2010-09-24 11:31:00,2011-03-28 14:46:00,True
16693,5,1199.46,2010-02-21 12:42:00,2011-10-02 11:10:00,True
16694,1,98.30000000000001,2009-12-16 15:45:00,2009-12-16 15:45:00,False
16695,2,193.15,2010-05-27 12:24:00,2010-05-27 12:36:00,True
16696,4,657.9000000000001,2011-04-05 15:20:00,2011-07-27 14:23:00,True
16697,1,112.75,2011-04-12 17:12:00,2011-04-12 17:12:00,False
16698,2,1998.0,2011-03-31 13:33:00,2011-04-27 10:52:00,True
16699,7,994.6,2009-12-04 13:31:00,2010-11-24 14:38:00,True
16700,25,9167.710000000001,2009-12-02 10:51:00,2011-12-01 11:00:00,True
16701,26,9916.73,2009-12-01 19:19:00,2011-12-01 11:10:00,True
16702,4,1110.83,2009-12-07 16:40:00,2010-10-20 14:10:00,True
16704,2,695.66,2010-02-05 14:14:00,2010-03-31 14:02:00,True
16705,42,43515.051,2009-12-09 13:34:00,2011-12-09 12:08:00,True
16706,3,531.3499999999999,2011-08-17 15:53:00,2011-11-02 13:50:00,True
16707,4,551.11,2010-03-09 15:16:00,2010-11-04 14:39:00,True
16708,1,656.63,2011-10-25 12:20:00,2011-10-25 12:20:00,False
16709,14,9087.46,2009-12-09 13:16:00,2011-09-16 10:56:00,True
16710,22,6349.09,2009-12-04 13:41:00,2011-11-20 14:50:00,True
16711,9,2868.48,2009-12-02 13:22:00,2011-12-06 16:32:00,True
16712,13,4266.99,2010-11-03 15:45:00,2011-11-30 13:48:00,True
16713,32,14560.69,2009-12-15 12:49:00,2011-11-21 12:36:00,True
16714,4,1529.8,2010-02-07 11:17:00,2011-05-05 11:09:00,True
16715,2,625.52,2010-05-26 12:35:00,2011-09-22 18:15:00,True
16716,3,2149.6800000000003,2010-03-19 11:05:00,2011-03-18 10:03:00,True
16717,14,6986.2300000000005,2009-12-07 15:55:00,2011-11-16 12:16:00,True
16718,5,3647.53,2009-12-06 13:07:00,2010-12-05 13:03:00,True
16719,14,3973.3,2009-12-13 10:59:00,2011-11-25 09:27:00,True
16720,3,795.48,2009-12-17 17:54:00,2011-11-13 16:22:00,True
16721,1,292.47,2011-03-22 16:08:00,2011-03-22 16:08:00,False
16722,22,8989.08,2009-12-03 19:23:00,2011-11-22 13:28:00,True
16723,4,1301.63,2009-12-04 13:23:00,2011-09-09 13:01:00,True
16724,1,147.35,2010-10-31 11:40:00,2010-10-31 11:40:00,False
16725,14,1882.1100000000001,2009-12-13 15:54:00,2011-02-10 16:52:00,True
16726,7,2088.41,2010-10-24 16:09:00,2011-11-13 14:53:00,True
16727,4,1437.42,2010-01-20 10:48:00,2010-12-10 13:48:00,True
16728,4,1054.67,2011-03-20 13:28:00,2011-10-24 14:36:00,True
16729,21,7239.92,2011-04-12 14:22:00,2011-11-01 14:29:00,True
16730,3,743.11,2011-01-24 14:01:00,2011-10-18 14:11:00,True
16731,1,174.05,2010-03-01 15:05:00,2010-03-01 15:05:00,False
16732,4,4387.64,2009-12-08 13:04:00,2011-11-08 09:54:00,True
16733,1,259.68,2010-06-28 10:12:00,2010-06-28 10:12:00,False
16734,3,650.51,2011-08-17 15:00:00,2011-10-18 13:44:00,True
16735,14,6270.56,2009-12-08 09:24:00,2011-09-22 11:49:00,True
16736,5,2956.56,2009-12-03 16:12:00,2010-07-22 10:09:00,True
16737,2,835.1999999999999,2010-05-11 09:53:00,2011-10-17 13:03:00,True
16738,1,3.75,2011-02-15 09:46:00,2011-02-15 09:46:00,False
16739,2,786.4300000000001,2010-06-21 09:38:00,2011-06-16 09:17:00,True
16740,1,236.81,2010-11-09 13:34:00,2010-11-09 13:34:00,False
16741,1,173.06,2010-03-24 15:15:00,2010-03-24 15:15:00,False
16742,14,2852.6099999999997,2009-12-16 17:22:00,2011-10-24 12:02:00,True
16743,14,4253.26,2010-04-22 13:21:00,2011-11-10 13:13:00,True
16744,7,1304.7599999999998,2011-06-19 15:13:00,2011-11-28 13:06:00,True
16745,17,7194.3,2011-02-01 11:31:00,2011-09-14 11:58:00,True
16746,42,18066.4,2009-12-04 13:00:00,2011-12-05 12:33:00,True
16747,2,836.06,2011-10-03 10:18:00,2011-11-02 11:37:00,True
16748,14,3637.33,2009-12-10 12:28:00,2011-11-22 10:17:00,True
16749,2,4387.08,2009-12-15 14:05:00,2010-04-27 13:06:00,True
16750,5,623.93,2011-04-21 16:53:00,2011-10-26 12:48:00,True
16751,1,1764.72,2011-11-09 10:48:00,2011-11-09 10:48:00,False
16752,1,415.0,2010-12-02 12:18:00,2010-12-02 12:18:00,False
16753,1,223.92000000000002,2011-10-12 13:14:00,2011-10-12 13:14:00,False
16754,29,67502.47,2010-03-08 11:32:00,2010-12-02 17:38:00,True
16755,7,2900.58,2009-12-09 14:25:00,2011-08-17 13:21:00,True
16756,7,1312.3700000000001,2010-03-09 15:56:00,2011-05-09 09:33:00,True
16757,2,270.48,2010-10-26 15:09:00,2011-01-25 11:59:00,True
16758,1,369.34000000000003,2011-10-05 14:47:00,2011-10-05 14:47:00,False
16759,3,789.79,2011-11-09 09:06:00,2011-12-02 12:42:00,True
16760,1,228.0,2010-10-05 15:55:00,2010-10-05 15:55:00,False
16761,1,316.62,2011-09-04 11:15:00,2011-09-04 11:15:00,False
16762,3,1501.38,2011-07-18 12:52:00,2011-11-20 11:43:00,True
16763,2,964.7,2009-12-01 15:26:00,2011-05-25 11:52:00,True
16764,13,2799.25,2011-07-19 17:17:00,2011-12-06 11:41:00,True
16765,2,454.75,2010-11-22 13:42:00,2011-02-18 15:41:00,True
16766,2,1145.6,2011-03-11 13:34:00,2011-03-11 15:22:00,True
16767,15,8073.8,2010-04-28 16:49:00,2011-11-09 09:42:00,True
16768,9,1708.12,2009-12-07 11:47:00,2011-10-23 10:38:00,True
16769,4,1141.75,2009-12-14 11:10:00,2011-03-24 13:41:00,True
16770,9,1932.13,2010-08-22 16:08:00,2011-10-13 12:21:00,True
16771,10,3967.6000000000004,2009-12-09 11:52:00,2011-11-06 13:28:00,True
16772,3,3723.55,2009-12-18 10:50:00,2010-10-12 13:19:00,True
16773,3,421.24,2009-12-06 15:01:00,2011-10-13 14:37:00,True
16774,8,1594.45,2010-02-16 16:53:00,2011-10-03 12:41:00,True
16775,16,3056.89,2010-09-23 17:34:00,2011-11-29 15:22:00,True
16776,2,619.8499999999999,2010-10-20 12:13:00,2011-10-10 13:04:00,True
16777,5,1307.76,2010-03-17 12:42:00,2011-09-20 13:41:00,True
16778,2,245.94,2011-03-10 15:21:00,2011-09-26 13:48:00,True
16779,53,33268.24,2009-12-03 13:03:00,2011-12-07 14:54:00,True
16780,3,605.55,2010-10-28 19:41:00,2011-08-31 16:09:00,True
16781,2,934.25,2010-02-08 13:56:00,2010-12-02 14:26:00,True
16782,38,10438.41,2009-12-09 11:58:00,2011-11-29 13:20:00,True
16783,1,391.95,2010-09-29 11:53:00,2010-09-29 11:53:00,False
16784,5,896.53,2010-03-28 12:55:00,2011-11-20 12:20:00,True
16785,1,533.78,2010-10-26 10:36:00,2010-10-26 10:36:00,False
16786,1,51.839999999999996,2010-11-11 08:25:00,2010-11-11 08:25:00,False
16787,4,1035.43,2010-01-10 11:12:00,2010-11-07 11:01:00,True
16788,5,1950.3,2010-02-07 12:40:00,2011-08-08 14:53:00,True
16789,1,80.8,2011-12-01 15:12:00,2011-12-01 15:12:00,False
16790,6,1545.6200000000001,2011-11-02 11:23:00,2011-12-06 11:53:00,True
16791,15,4038.69,2009-12-03 18:08:00,2011-11-10 19:12:00,True
16792,5,623.46,2010-01-04 13:47:00,2011-03-02 14:41:00,True
16793,1,243.84,2011-10-13 15:08:00,2011-10-13 15:08:00,False
16794,15,2090.91,2010-03-25 15:17:00,2011-12-08 17:54:00,True
16795,3,2492.3900000000003,2010-01-25 13:14:00,2010-12-09 14:08:00,True
16796,1,305.62,2011-09-11 14:01:00,2011-09-11 14:01:00,False
16797,5,1827.77,2009-12-02 13:33:00,2010-11-11 19:14:00,True
16798,3,848.71,2009-12-10 19:35:00,2010-06-03 19:01:00,True
16799,2,495.98,2010-09-12 12:46:00,2010-10-03 14:28:00,True
16800,1,1201.49,2011-11-28 14:06:00,2011-11-28 14:06:00,False
16801,4,1619.73,2011-03-11 13:56:00,2011-06-29 15:33:00,True
16802,2,582.61,2009-12-09 13:00:00,2010-01-29 13:44:00,True
16803,1,332.3,2011-10-05 14:28:00,2011-10-05 14:28:00,False
16804,3,536.99,2011-03-14 15:48:00,2011-11-16 16:43:00,True
16805,5,1097.24,2009-12-08 14:29:00,2011-06-19 11:23:00,True
16806,4,801.49,2011-04-14 19:59:00,2011-08-28 15:27:00,True
16807,6,2123.88,2010-03-26 14:38:00,2011-07-20 12:00:00,True
16808,2,288.42,2011-03-10 19:05:00,2011-09-01 19:34:00,True
16809,9,1727.43,2010-04-13 15:34:00,2011-11-16 15:45:00,True
16810,2,842.04,2010-10-15 15:32:00,2011-05-31 15:32:00,True
16811,2,547.0699999999999,2011-11-22 17:19:00,2011-12-05 11:39:00,True
16812,4,2392.0,2010-11-22 14:36:00,2010-12-14 12:35:00,True
16813,10,1692.98,2011-05-19 13:28:00,2011-12-01 14:03:00,True
16814,36,12499.71,2010-04-11 12:45:00,2011-11-25 13:27:00,True
16815,2,410.97,2010-06-21 12:05:00,2010-09-12 10:59:00,True
16816,4,417.06,2010-12-16 17:01:00,2011-08-28 14:16:00,True
16817,13,2804.9,2010-10-04 09:06:00,2011-12-07 11:03:00,True
16818,11,3349.57,2011-05-18 11:42:00,2011-11-29 10:41:00,True
16819,2,182.59,2010-08-31 17:31:00,2010-08-31 17:37:00,True
16820,1,497.61,2011-09-05 12:06:00,2011-09-05 12:06:00,False
16821,1,113.35,2010-11-23 10:04:00,2010-11-23 10:04:00,False
16822,1,181.39,2010-01-22 14:22:00,2010-01-22 14:22:00,False
16823,7,2260.09,2009-12-02 09:57:00,2011-04-26 15:00:00,True
16824,3,686.24,2010-11-11 12:21:00,2011-11-24 12:38:00,True
16825,5,1826.8899999999999,2010-06-23 13:14:00,2011-11-01 11:51:00,True
16826,1,341.7,2011-10-19 14:05:00,2011-10-19 14:05:00,False
16827,5,392.13,2010-04-29 19:07:00,2010-11-11 14:04:00,True
16828,2,128.5,2011-08-19 13:24:00,2011-09-07 15:10:00,True
16829,2,513.32,2010-11-16 18:11:00,2011-07-06 10:48:00,True
16830,4,1207.5,2009-12-13 12:11:00,2011-11-01 11:35:00,True
16831,1,91.8,2010-05-24 09:08:00,2010-05-24 09:08:00,False
16832,5,417.61,2010-09-07 12:35:00,2011-06-08 15:36:00,True
16833,6,2409.04,2010-03-26 15:31:00,2011-12-08 14:39:00,True
16834,2,898.96,2010-02-03 14:24:00,2011-04-26 09:37:00,True
16835,6,1538.41,2010-05-19 08:41:00,2011-08-03 13:50:00,True
16836,4,782.37,2010-05-14 12:52:00,2011-10-31 10:05:00,True
16837,11,3170.98,2011-04-08 08:48:00,2011-11-08 14:27:00,True
16838,4,1159.6100000000001,2010-02-14 15:27:00,2011-05-26 13:13:00,True
16839,44,22310.489999999998,2010-02-11 15:02:00,2011-12-01 09:03:00,True
16840,2,139.85,2010-02-03 12:42:00,2010-04-15 15:48:00,True
16841,12,4006.06,2010-01-12 11:32:00,2011-11-03 11:51:00,True
16842,3,1264.19,2011-02-10 14:51:00,2011-08-31 10:42:00,True
16843,35,19571.43,2009-12-10 11:40:00,2011-10-28 09:06:00,True
16844,2,614.34,2010-05-06 09:16:00,2010-05-26 10:29:00,True
16845,1,253.88,2010-03-31 13:09:00,2010-03-31 13:09:00,False
16846,3,842.4100000000001,2010-03-10 12:03:00,2011-10-20 13:55:00,True
16847,2,614.8900000000001,2010-03-31 13:32:00,2011-10-27 13:29:00,True
16848,4,1411.62,2010-10-03 11:01:00,2011-10-18 08:42:00,True
16849,1,124.57,2011-06-06 09:16:00,2011-06-06 09:16:00,False
16850,1,332.41,2011-01-10 11:09:00,2011-01-10 11:09:00,False
16851,3,342.45000000000005,2011-10-19 09:48:00,2011-12-05 13:32:00,True
16852,2,144.91,2011-06-16 15:49:00,2011-11-29 13:22:00,True
16854,2,1408.96,2010-03-09 14:32:00,2010-10-18 16:31:00,True
16855,2,328.4,2011-10-27 16:31:00,2011-11-16 12:03:00,True
16856,3,358.49,2010-09-23 13:11:00,2011-11-25 08:59:00,True
16857,1,352.8,2010-09-23 10:49:00,2010-09-23 10:49:00,False
16858,10,4668.28,2009-12-15 11:09:00,2010-12-06 09:52:00,True
16859,7,1932.4099999999999,2010-03-04 12:37:00,2011-07-18 12:19:00,True
16860,3,1610.6200000000001,2010-02-15 13:46:00,2010-09-13 10:05:00,True
16861,5,946.59,2010-07-19 11:44:00,2011-10-11 09:05:00,True
16862,4,662.33,2010-01-07 12:57:00,2010-06-10 13:05:00,True
16863,3,998.52,2010-10-26 10:03:00,2011-11-08 15:26:00,True
16864,2,409.25,2010-04-20 11:56:00,2010-10-01 16:16:00,True
16865,1,130.95,2010-11-03 11:34:00,2010-11-03 11:34:00,False
16866,3,207.73999999999998,2011-07-01 12:34:00,2011-07-22 10:06:00,True
16867,1,76.74000000000001,2010-01-19 09:11:00,2010-01-19 09:11:00,False
16868,3,393.39,2010-04-25 11:31:00,2010-11-10 13:17:00,True
16869,4,825.4200000000001,2011-06-17 13:01:00,2011-11-17 12:02:00,True
16870,1,450.15999999999997,2010-08-27 13:53:00,2010-08-27 13:53:00,False
16871,6,2812.34,2011-03-14 10:31:00,2011-11-17 19:27:00,True
16872,6,1213.13,2010-09-02 17:36:00,2011-09-23 16:05:00,True
16873,12,14617.39,2010-02-09 14:17:00,2011-12-05 12:05:00,True
16874,1,217.74,2010-11-25 13:08:00,2010-11-25 13:08:00,False
16875,11,4234.530000000001,2010-01-05 09:16:00,2011-10-03 13:39:00,True
16876,1,136.01,2010-11-01 11:59:00,2010-11-01 11:59:00,False
16877,6,853.72,2011-05-15 16:13:00,2011-11-27 13:47:00,True
16878,1,13.3,2011-09-16 17:39:00,2011-09-16 17:39:00,False
16880,8,1840.8600000000001,2010-08-03 13:54:00,2011-11-09 11:33:00,True
16881,1,432.0,2011-10-04 10:33:00,2011-10-04 10:33:00,False
16882,3,705.12,2011-01-26 17:43:00,2011-10-04 10:42:00,True
16883,19,2396.59,2009-12-04 12:07:00,2011-06-05 12:51:00,True
16884,4,1073.92,2010-05-18 12:00:00,2011-11-02 11:52:00,True
16885,4,710.74,2010-11-19 12:51:00,2011-11-24 13:40:00,True
16886,1,134.0,2010-09-09 15:08:00,2010-09-09 15:08:00,False
16887,3,660.72,2009-12-01 13:41:00,2011-11-04 14:07:00,True
16888,3,437.15,2010-01-07 13:07:00,2010-11-04 12:39:00,True
16889,6,2530.9,2010-05-23 10:46:00,2011-05-29 11:05:00,True
16890,3,285.40999999999997,2010-05-06 16:27:00,2010-08-20 11:23:00,True
16891,11,2056.82,2009-12-04 12:37:00,2011-12-08 11:15:00,True
16892,7,762.1,2009-12-08 14:20:00,2011-12-08 13:18:00,True
16893,2,401.77,2010-11-28 15:14:00,2010-12-08 12:06:00,True
16894,3,1324.0600000000002,2010-06-22 14:21:00,2010-07-25 15:43:00,True
16895,5,1121.42,2010-02-12 11:07:00,2011-10-06 12:15:00,True
16896,1,103.95,2010-06-02 15:40:00,2010-06-02 15:40:00,False
16897,2,289.78,2011-01-30 11:52:00,2011-02-13 15:02:00,True
16898,5,1016.37,2010-05-12 12:18:00,2011-11-13 15:44:00,True
16899,8,1721.02,2010-11-07 15:00:00,2011-12-02 12:03:00,True
16900,3,887.11,2011-10-07 13:17:00,2011-11-23 10:32:00,True
16901,1,204.26,2009-12-10 16:30:00,2009-12-10 16:30:00,False
16902,1,1706.88,2011-08-15 14:17:00,2011-08-15 14:17:00,False
16903,3,1062.28,2010-10-20 14:42:00,2011-11-10 15:32:00,True
16904,21,5132.37,2010-10-24 16:03:00,2011-12-05 13:10:00,True
16905,17,5034.15,2009-12-10 20:04:00,2011-12-04 14:01:00,True
16906,7,1448.8,2010-05-13 13:23:00,2011-09-19 11:49:00,True
16907,9,1707.9,2010-07-01 17:30:00,2011-11-10 18:04:00,True
16908,1,252.59,2009-12-17 13:35:00,2009-12-17 13:35:00,False
16909,1,379.14,2011-09-28 16:45:00,2011-09-28 16:45:00,False
16910,8,1510.06,2011-09-09 14:14:00,2011-12-05 12:51:00,True
16911,2,255.25000000000003,2010-02-16 16:12:00,2010-03-14 12:18:00,True
16912,15,4480.31,2009-12-09 12:32:00,2011-11-11 12:18:00,True
16913,3,423.90999999999997,2010-02-26 12:06:00,2011-02-22 12:56:00,True
16914,1,208.46,2011-11-03 15:27:00,2011-11-03 15:27:00,False
16915,11,1543.18,2010-05-19 13:32:00,2011-11-30 16:39:00,True
16916,4,1123.4,2010-10-20 12:56:00,2011-11-16 12:08:00,True
16917,2,1857.83,2010-03-17 15:24:00,2011-03-08 11:55:00,True
16918,16,3213.29,2009-12-03 12:27:00,2011-10-21 12:50:00,True
16919,24,5125.91,2010-08-19 15:28:00,2011-07-06 13:35:00,True
16920,1,355.45,2010-10-24 14:07:00,2010-10-24 14:07:00,False
16921,3,446.66999999999996,2010-04-18 15:34:00,2011-10-09 16:22:00,True
16922,1,611.08,2010-05-16 11:24:00,2010-05-16 11:24:00,False
16923,32,13378.36,2010-01-31 11:14:00,2011-11-27 13:00:00,True
16924,3,846.75,2011-09-16 12:54:00,2011-11-18 12:53:00,True
16925,1,125.65,2010-06-17 15:03:00,2010-06-17 15:03:00,False
16926,5,1421.35,2010-07-01 12:57:00,2010-12-03 13:42:00,True
16927,3,543.05,2010-12-13 11:57:00,2011-08-16 11:10:00,True
16928,29,4113.23,2010-02-03 12:30:00,2011-09-20 15:10:00,True
16929,7,1295.39,2011-07-07 12:39:00,2011-12-06 08:37:00,True
16930,3,380.55,2011-10-02 14:25:00,2011-11-13 16:13:00,True
16931,23,5233.62,2010-11-07 13:24:00,2011-12-04 13:15:00,True
16932,3,440.71000000000004,2010-05-17 14:15:00,2011-10-17 14:12:00,True
16933,9,3181.25,2009-12-09 15:03:00,2011-12-08 12:54:00,True
16934,6,2110.99,2010-03-28 12:43:00,2011-10-16 12:40:00,True
16935,3,535.1,2010-10-14 13:09:00,2010-11-23 09:16:00,True
16936,2,551.1700000000001,2010-11-19 11:54:00,2011-11-14 11:04:00,True
16937,1,202.1,2010-07-28 17:56:00,2010-07-28 17:56:00,False
16938,9,7043.18,2010-02-17 14:47:00,2011-12-01 10:20:00,True
16939,3,449.0,2010-02-28 13:33:00,2010-08-08 12:24:00,True
16940,8,6427.66,2009-12-08 13:08:00,2011-10-18 13:15:00,True
16941,1,33.0,2010-04-07 11:13:00,2010-04-07 11:13:00,False
16942,9,1920.5900000000001,2011-04-26 11:59:00,2011-11-27 12:40:00,True
16943,5,1299.49,2010-03-25 13:34:00,2011-05-12 11:57:00,True
16944,1,101.36,2010-04-09 11:03:00,2010-04-09 11:03:00,False
16945,33,8548.16,2009-12-09 11:33:00,2011-11-18 11:39:00,True
16946,5,1222.04,2010-03-02 10:49:00,2010-11-21 14:06:00,True
16947,5,955.21,2010-03-03 10:54:00,2011-04-18 09:38:00,True
16948,7,868.77,2010-02-21 13:48:00,2011-07-24 12:46:00,True
16949,6,1286.27,2011-01-27 12:11:00,2011-12-06 11:07:00,True
16950,10,3784.37,2010-01-24 11:26:00,2011-10-14 09:06:00,True
16951,3,1277.75,2011-02-08 14:58:00,2011-07-28 12:05:00,True
16952,5,798.78,2009-12-11 13:52:00,2011-08-22 13:03:00,True
16953,1,20.8,2011-11-09 15:54:00,2011-11-09 15:54:00,False
16954,20,6081.88,2010-01-18 14:49:00,2011-12-09 09:46:00,True
16955,6,1309.4099999999999,2010-01-31 11:38:00,2011-06-08 10:36:00,True
16956,1,308.74,2011-11-22 08:56:00,2011-11-22 08:56:00,False
16957,2,416.64,2011-03-03 09:25:00,2011-04-14 13:56:00,True
16958,1,809.44,2010-09-30 14:25:00,2010-09-30 14:25:00,False
16959,1,117.35000000000001,2011-09-13 15:03:00,2011-09-13 15:03:00,False
16960,8,2043.43,2010-03-02 13:36:00,2011-11-01 11:35:00,True
16961,3,794.56,2010-06-25 14:36:00,2011-08-15 13:46:00,True
16962,1,251.04,2010-10-26 11:36:00,2010-10-26 11:36:00,False
16963,1,110.55000000000001,2011-06-05 13:48:00,2011-06-05 13:48:00,False
16964,2,207.85,2009-12-06 12:51:00,2009-12-06 12:53:00,True
16965,1,201.19,2011-04-27 12:08:00,2011-04-27 12:08:00,False
16966,7,2154.97,2011-04-13 14:17:00,2011-12-01 13:40:00,True
16967,1,319.02,2011-06-03 14:24:00,2011-06-03 14:24:00,False
16968,2,439.43,2011-08-24 10:51:00,2011-12-05 15:02:00,True
16969,3,650.41,2011-06-01 12:10:00,2011-10-31 13:12:00,True
16970,1,71.4,2010-03-23 13:50:00,2010-03-23 13:50:00,False
16971,1,357.21,2011-11-01 15:06:00,2011-11-01 15:06:00,False
16972,2,786.25,2010-09-09 11:20:00,2010-11-22 10:59:00,True
16973,1,127.0,2010-11-18 13:56:00,2010-11-18 13:56:00,False
16974,2,365.5,2010-05-24 10:43:00,2010-07-05 10:18:00,True
